Customer_ID,Customer_Name,Phone,Customer_Segment,Join_Date,Loyalty_Points
2816,Barkha,9806410685,Wholesale,27-06-2025,2482
2817,Upendra,8135795439,Retail,03-02-2021,2719
2818,Binita,6687372076,Online,02-05-2021,4019
2819,Farida,9545399629,Wholesale,09-05-2018,4359
2820,Zoya,8783451034,Retail,17-09-2019,3092
2821,Nandita,7115002947,Retail,16-12-2013,2976
2822,Tejas,8499030992,Wholesale,29-01-2021,2213
2823,Rituparna,7065626384,Wholesale,07-11-2017,296
2824,Nandita,6154313967,Enterprise,14-09-2013,4005
2825,Nikhil,9781130706,Enterprise,26-10-2023,95
2826,Wali,7556384442,Online,01-09-2016,1149
2827,Uma,6767792646,Online,19-08-2024,2295
2828,Govind,7363134987,Retail,18-05-2025,4363
2829,Tarun,7710795669,Online,27-07-2016,2510
2830,Eklavya,9398650237,Enterprise,15-12-2019,4743
2831,Quasar,6878090078,Retail,30-03-2018,3404
2832,Opal,7768194293,Retail,10-04-2024,35
2833,Sundar,9255765018,Retail,23-06-2012,3228
2834,Jagdish,6095561757,Enterprise,14-12-2012,4466
2835,Vaibhav,8083720027,Enterprise,10-02-2015,432
2836,Esha,9613197983,Online,10-06-2014,1732
2837,Leela,8053763183,Retail,02-09-2025,2851
2838,Harpreet,9730551709,Retail,04-03-2024,4931
2839,Juhi,7136614423,Enterprise,27-02-2025,2033
2840,Nikhil,7197662153,Enterprise,03-10-2021,1466
2841,Lalita,8734892704,Online,24-06-2014,284
2842,Prerna,9877955072,Retail,17-01-2022,2453
2843,Juhi,9867717633,Corporate,11-04-2014,1077
2844,Darshan,8146574357,Wholesale,29-04-2014,3774
2845,Upendra,8422929896,Enterprise,06-04-2024,1896
2846,Omkar,8736457722,Retail,14-04-2016,4034
2847,Chitra,8856759682,Wholesale,22-02-2017,3827
2848,Damini,9859866620,Enterprise,05-08-2018,814
2849,Shalini,9252619382,Retail,17-07-2020,4821
2850,Yash,9678935798,Wholesale,12-11-2012,2537
2851,Pradeep,6874289492,Online,16-12-2018,3127
2852,Nikhil,7282026726,Retail,27-12-2024,4321
2853,Geeta,9131677002,Enterprise,25-11-2017,4945
2854,Irfan,8010689169,Wholesale,11-02-2024,3389
2855,Lalita,6850352664,Online,22-10-2015,3634
2856,Lalita,8247451045,Online,21-08-2013,3914
2857,Aditya,7624649651,Retail,14-05-2019,1357
2858,Farida,9901155118,Enterprise,29-01-2016,996
2859,Rituparna,7212183464,Corporate,15-06-2025,2559
2860,Lalit,9453447881,Retail,15-05-2013,498
2861,Govind,7319541979,Online,07-07-2013,2230
2862,Nikhil,7162790000,Corporate,28-12-2022,4912
2863,Nandita,8371003829,Corporate,29-07-2013,4069
2864,Eklavya,6704578106,Enterprise,17-07-2015,3080
2865,Faizal,7774080024,Corporate,09-07-2021,4790
2866,Xander,6906985709,Corporate,25-10-2016,4302
2867,Shalini,7888324160,Online,22-10-2012,4933
2868,Juhi,6959980460,Corporate,18-03-2018,2631
2869,Hemant,6716725565,Enterprise,25-09-2023,3566
2870,Zeenat,7676477026,Retail,16-05-2018,87
2871,Nandita,8001691524,Wholesale,14-10-2011,4826
2872,Pradeep,9050376214,Retail,13-08-2024,1280
2873,Nausheen,9021566139,Online,04-04-2016,3714
2874,Yamini,6904861711,Wholesale,10-05-2024,3666
2875,Varsha,6805394021,Online,21-06-2018,3120
2876,Usha,6409930474,Online,14-02-2011,2851
2877,Indu,7672783445,Corporate,07-10-2016,2171
2878,Jayant,6812145953,Online,27-07-2022,3731
2879,Irfan,8536824138,Retail,23-07-2011,4437
2880,Sunita,6210921695,Wholesale,12-07-2021,50
2881,Ekta,6969214085,Enterprise,26-10-2020,4224
2882,Mehul,6768270692,Corporate,14-06-2023,4667
2883,Varsha,8037698361,Retail,22-07-2011,3769
2884,Jayant,6252641568,Corporate,07-02-2016,4687
2885,Tara,6486586051,Retail,22-02-2013,2701
2886,Geeta,8769572200,Wholesale,03-05-2012,3464
2887,Irfan,6654119014,Retail,28-01-2013,700
2888,Chitra,7277386422,Retail,23-10-2010,1410
2889,Geeta,9645908072,Enterprise,14-10-2014,319
2890,Pinky,6563496165,Retail,21-07-2016,3566
2891,Tarun,6103327777,Retail,09-09-2011,766
2892,Zoya,6106851084,Retail,07-07-2018,2951
2893,Irfan,9250716616,Online,15-01-2015,1462
2894,Bharti,6215348918,Online,01-05-2013,1535
2895,Wasim,8929548242,Corporate,07-10-2012,3508
2896,Abhishek,8323159804,Enterprise,09-11-2023,4930
2897,Kanika,8603867597,Enterprise,24-06-2022,3082
2898,Xander,6352485541,Online,03-08-2021,291
2899,Prerna,7028120461,Enterprise,28-09-2022,4841
2900,Lakhan,6911786242,Corporate,26-02-2010,1051
2901,Naveen,9589817299,Enterprise,16-03-2020,3393
2902,Yamini,8116565833,Wholesale,16-12-2019,3701
2903,Ramesh,6868875278,Enterprise,28-06-2024,2836
2904,Hitesh,7653738816,Online,21-09-2010,1348
2905,Zeenat,6091669564,Retail,28-08-2013,589
2906,Naveen,8128275805,Enterprise,15-01-2016,1796
2907,Zoya,9876820002,Wholesale,24-05-2010,4352
2908,Prerna,8515344029,Wholesale,30-08-2021,31
2909,Usha,6799026047,Corporate,29-12-2015,1603
2910,Yamini,6532189018,Corporate,17-10-2016,3648
2911,Gunjan,6288764582,Enterprise,13-06-2016,3887
2912,Uma,7500031743,Retail,16-05-2019,2982
2913,Sunita,8295650974,Enterprise,10-09-2016,3598
2914,Ramesh,6535397027,Corporate,24-02-2018,4633
2915,Quasar,9080928543,Online,16-12-2024,3977
2916,Chitra,9617823328,Online,10-03-2023,4362
2917,Eklavya,7617667330,Corporate,16-02-2020,3414
2918,Manisha,7827679524,Wholesale,27-02-2019,3328
2919,Bhavna,7446141156,Wholesale,25-12-2025,2801
2920,Zoya,6582851085,Corporate,11-03-2013,2693
2921,Nausheen,8485791723,Retail,04-05-2010,3103
2922,Kanika,7335302604,Corporate,16-01-2011,2217
2923,Indira,9837510032,Online,08-02-2011,4922
2924,Usha,8037040117,Online,09-08-2020,409
2925,Damini,9064723452,Enterprise,25-06-2014,4468
2926,Kalpana,8586085181,Wholesale,13-10-2025,4219
2927,Sunita,8668805643,Wholesale,16-09-2012,2386
2928,Waseem,9831419116,Retail,20-08-2012,2308
2929,Rituja,6450676449,Wholesale,05-11-2021,2874
2930,Naveen,8483783381,Enterprise,06-06-2020,4672
2931,Ashok,6564111368,Online,10-08-2018,1165
2932,Charu,6271143442,Online,17-10-2018,3533
2933,Tanvi,7731550036,Retail,06-03-2013,3966
2934,Qadir,7639482830,Online,15-12-2013,4808
2935,Lalita,9757034582,Corporate,14-09-2015,2885
2936,Esha,6345008733,Enterprise,08-09-2013,605
2937,Kamla,7282109511,Corporate,18-10-2018,1206
2938,Kalpana,7540644462,Wholesale,29-09-2015,1054
2939,Xander,8656812193,Wholesale,11-07-2025,1660
2940,Hemant,8502837103,Corporate,16-10-2019,1334
2941,Vinod,8300666778,Online,04-02-2016,1748
2942,Indu,7696597432,Enterprise,08-08-2011,1750
2943,Ekta,8075024395,Corporate,12-06-2020,1991
2944,Mehul,7020207231,Enterprise,01-11-2025,207
2945,Qadir,9601668061,Wholesale,10-07-2016,344
2946,Ramesh,6035814530,Corporate,05-12-2013,254
2947,Falguni,7983925943,Online,24-05-2025,104
2948,Binita,9269082207,Corporate,25-08-2013,3159
2949,Irfan,9138680561,Online,11-08-2016,2661
2950,Lalita,9038762936,Corporate,09-08-2011,2414
2951,Yash,6785932158,Wholesale,03-07-2025,1790
2952,Ramesh,9847055798,Wholesale,08-07-2011,2336
2953,Sunita,9240189278,Online,30-08-2017,1801
2954,Tarun,6369287619,Online,05-02-2012,3270
2955,Poonam,9548856952,Enterprise,10-12-2022,2290
2956,Irfan,8425043833,Corporate,17-09-2011,3470
2957,Firoz,9475061205,Corporate,25-12-2022,2081
2958,Nausheen,9810561825,Corporate,10-07-2018,2595
2959,Damini,9922196199,Corporate,26-04-2015,2249
2960,Vaibhav,8358921324,Wholesale,12-08-2023,4887
2961,Wasim,8172674345,Enterprise,22-06-2017,2078
2962,Nikhil,9658482779,Retail,17-09-2017,4674
2963,Abhishek,8911911896,Corporate,22-05-2025,588
2964,Xavier,7990931801,Retail,10-04-2013,4134
2965,Chitra,9561764751,Corporate,11-09-2015,2274
2966,Quasar,6446265602,Corporate,30-01-2018,2832
2967,Hema,9507125928,Corporate,07-10-2023,1343
2968,Binita,6745991320,Corporate,07-01-2019,2914
2969,Upendra,6540786417,Online,01-06-2017,3500
2970,Urvashi,6722167880,Online,22-06-2010,1225
2971,Yamini,9577692683,Retail,08-12-2022,1144
2972,Lalita,8471979099,Retail,29-02-2012,4411
2973,Sarita,7480911258,Enterprise,10-12-2019,2964
2974,Darshan,6065720133,Online,06-09-2024,4249
2975,Kusum,9140295782,Retail,04-05-2021,2389
2976,Kusum,9139872116,Online,24-12-2021,1157
2977,Kusum,6529848571,Wholesale,30-06-2024,221
2978,Waseem,8597653737,Online,16-10-2011,1211
2979,Pradeep,8884321880,Enterprise,13-10-2019,1732
2980,Charu,6461794678,Corporate,25-02-2013,3772
2981,Dev,7793453907,Corporate,28-01-2023,1796
2982,Nandita,6146660849,Online,21-02-2016,597
2983,Yuvraj,8650954344,Enterprise,28-09-2019,199
2984,Kanika,7624129283,Retail,16-10-2021,4419
2985,Yuvraj,9308825427,Corporate,16-05-2010,2491
2986,Rituparna,8295717999,Enterprise,20-11-2011,93
2987,Qadir,6852170036,Online,29-10-2011,4887
2988,Zara,8761511314,Wholesale,13-11-2012,4386
2989,Xavier,6562016993,Enterprise,23-11-2022,2613
2990,Gunjan,7419662286,Corporate,13-09-2013,2028
2991,Zoya,7113642511,Online,21-02-2025,3650
2992,Monika,9428313127,Wholesale,13-02-2020,4647
2993,Deepali,7701977303,Wholesale,30-06-2017,2409
2994,Ekta,7002913657,Corporate,28-05-2012,4807
2995,Kamla,6295294981,Corporate,18-08-2014,3298
2996,Shalini,6493781778,Corporate,12-02-2021,4746
2997,Tejas,8625661326,Retail,18-05-2013,3556
2998,Ipsita,7138665005,Online,30-01-2021,3197
2999,Qadir,6429868130,Corporate,04-07-2023,28
3000,Darshan,6947565954,Online,08-04-2016,2962
3001,Tejas,7794424595,Retail,21-09-2025,2580
3002,Firoz,7521812959,Retail,21-04-2013,1435
3003,Nandita,9726483800,Corporate,23-07-2010,894
3004,Ipsita,8513491961,Online,30-07-2017,102
3005,Manisha,6239657379,Wholesale,29-05-2015,4773
3006,Eklavya,9073757241,Enterprise,25-05-2018,2784
3007,Vikasini,9097899099,Online,13-04-2010,2885
3008,Tejas,8794707875,Online,16-07-2016,238
3009,Qadir,7963673863,Online,20-06-2019,2567
3010,Falguni,8767439156,Wholesale,01-09-2011,3981
3011,Barkha,7951357998,Enterprise,02-03-2018,4323
3012,Poonam,7577320168,Corporate,28-03-2022,3352
3013,Hitesh,8846365499,Enterprise,03-09-2016,4661
3014,Leela,8599240549,Online,10-10-2021,4535
3015,Govind,9773312077,Online,29-03-2014,2336
3016,Deepali,6045811362,Wholesale,28-11-2024,1757
3017,Nikhil,9964079059,Corporate,05-01-2019,749
3018,Vaibhav,6364358402,Online,14-04-2023,1320
3019,Charu,8059635739,Wholesale,28-01-2014,2139
3020,Jagdish,7799038707,Online,27-11-2012,324
3021,Om,6091164044,Retail,10-12-2011,4112
3022,Lalit,7425831871,Enterprise,12-03-2016,1244
3023,Yamini,7107238346,Enterprise,28-01-2018,4097
3024,Hitesh,7561283875,Retail,17-06-2016,2965
3025,Manisha,6133314026,Enterprise,29-09-2025,3733
3026,Barkha,9812947917,Wholesale,30-08-2015,256
3027,Qadir,6887476108,Enterprise,05-04-2016,2490
3028,Leela,7769208330,Corporate,20-10-2023,4940
3029,Jagdish,6240143444,Wholesale,31-05-2024,3504
3030,Leela,7208377645,Retail,02-04-2019,401
3031,Leela,9370569398,Online,11-12-2018,2040
3032,Uma,7538561247,Retail,21-09-2016,3063
3033,Barkha,7482152023,Wholesale,30-08-2022,747
3034,Juhi,6261022571,Online,04-10-2021,2101
3035,Kanika,7179048554,Retail,09-02-2016,4998
3036,Jagdish,9063733135,Enterprise,04-12-2014,1684
3037,Raghav,7420182213,Retail,21-12-2013,1251
3038,Girish,9425531199,Online,14-07-2023,4518
3039,Chiranjiv,9972136131,Corporate,15-08-2014,2461
3040,Naveen,6905052883,Corporate,16-07-2010,231
3041,Opal,6555165667,Retail,09-05-2024,1781
3042,Darshan,6380353279,Wholesale,17-07-2025,3762
3043,Jagdish,9841871724,Online,04-08-2017,1790
3044,Harpreet,9974898015,Wholesale,18-12-2025,4634
3045,Bhavna,9506475603,Retail,30-09-2019,647
3046,Pinky,9776902123,Enterprise,15-04-2025,664
3047,Yash,8826918632,Online,06-07-2015,4745
3048,Usha,6554855991,Wholesale,14-05-2013,1226
3049,Leela,7928979010,Online,05-02-2020,2570
3050,Lalita,7491488022,Enterprise,23-05-2022,80
3051,Nandita,6765797222,Retail,18-05-2018,2746
3052,Kamla,9230072747,Enterprise,01-11-2020,4384
3053,Darshan,6250778642,Corporate,27-08-2015,1796
3054,Yuvraj,9748896027,Online,16-01-2024,638
3055,Rituja,6880238734,Retail,09-09-2011,3862
3056,Bharti,6810315047,Wholesale,31-10-2016,935
3057,Xavier,7674272999,Corporate,13-09-2021,757
3058,Rituparna,8500875604,Corporate,24-01-2017,1046
3059,Omkar,7631632000,Wholesale,24-11-2022,1482
3060,Pinky,9029842392,Online,25-11-2017,3739
3061,Jayant,7895138001,Corporate,07-03-2022,2359
3062,Damini,8202066668,Online,03-06-2022,1837
3063,Quasar,9204981638,Wholesale,31-12-2024,976
3064,Aditya,8691331986,Wholesale,03-07-2018,4478
3065,Vikasini,8396694057,Enterprise,29-01-2016,76
3066,Usha,6668149234,Wholesale,06-01-2025,972
3067,Anupam,9757218875,Retail,10-02-2010,1506
3068,Varsha,8992045323,Wholesale,06-06-2021,2029
3069,Qureshi,7049337929,Retail,20-09-2016,252
3070,Anupam,6872839261,Enterprise,07-04-2010,1567
3071,Kusum,7325992239,Retail,24-01-2025,2268
3072,Sunita,8234237593,Online,02-06-2024,2736
3073,Govind,8415300867,Online,27-01-2022,3482
3074,Aditya,9905867024,Online,25-12-2013,2152
3075,Sundar,7407248943,Online,15-10-2018,305
3076,Indu,9783431122,Wholesale,22-07-2023,1024
3077,Lakhan,9188404811,Retail,15-04-2010,3512
3078,Sunita,9564276196,Enterprise,11-08-2022,3681
3079,Gunjan,6638490890,Corporate,09-04-2024,2831
3080,Tejas,9855894066,Corporate,04-10-2025,3581
3081,Xavier,7603335701,Wholesale,20-01-2023,456
3082,Chitra,6358504969,Enterprise,08-12-2022,2978
3083,Quasar,8835323350,Online,09-11-2016,4430
3084,Zoya,7178683391,Enterprise,31-08-2021,3882
3085,Chitra,7150273169,Corporate,29-02-2016,3200
3086,Faizal,6711218201,Retail,07-05-2022,1399
3087,Abhishek,7490562305,Online,25-05-2016,1801
3088,Pradeep,9730415677,Enterprise,07-01-2023,4973
3089,Eram,7078100261,Wholesale,03-11-2023,1757
3090,Sundar,7338652408,Retail,10-07-2021,934
3091,Hema,8358819764,Wholesale,10-01-2024,4033
3092,Ipsita,9053573305,Retail,29-03-2020,3733
3093,Ovais,6898529121,Enterprise,10-09-2013,1707
3094,Waseem,9238697171,Corporate,04-06-2022,4657
3095,Chandan,8153814327,Corporate,24-08-2016,1089
3096,Mehul,9004116319,Online,24-04-2023,4427
3097,Irfan,9777739248,Enterprise,04-02-2013,1070
3098,Lalita,6506898296,Corporate,29-11-2014,3662
3099,Omkar,9880737039,Wholesale,28-05-2024,162
3100,Ipsita,7198561800,Retail,27-01-2015,3727
3101,Rituja,9480715319,Online,04-04-2019,3740
3102,Jatin,9937180373,Online,04-07-2023,143
3103,Rituja,6646885687,Retail,15-06-2023,3576
3104,Lalita,6104330005,Retail,13-03-2011,1205
3105,Xenia,7142982586,Online,30-12-2010,4905
3106,Anupam,9351988700,Enterprise,13-06-2014,2849
3107,Girish,6330373189,Enterprise,04-10-2023,216
3108,Shalini,9763002460,Online,11-09-2014,1961
3109,Esha,7837052707,Enterprise,12-08-2011,187
3110,Omkar,9467682390,Retail,08-01-2025,900
3111,Ashok,9487522841,Retail,27-05-2011,3757
3112,Indu,7160463498,Corporate,30-08-2024,1365
3113,Yash,9182118197,Enterprise,16-10-2013,175
3114,Kamla,6148530472,Enterprise,31-03-2013,3489
3115,Tejas,9874099990,Online,08-05-2021,4716
3116,Eram,6676789804,Corporate,30-08-2023,516
3117,Mohan,6023126969,Corporate,24-07-2013,1361
3118,Aditya,9793829749,Retail,19-04-2018,4095
3119,Leela,9149960239,Corporate,18-12-2016,4869
3120,Binita,8876453304,Wholesale,02-10-2023,285
3121,Geeta,8592565154,Retail,23-04-2017,393
3122,Uma,7992906684,Corporate,28-12-2025,3225
3123,Tara,8043698906,Wholesale,26-12-2018,1877
3124,Bhavna,7284011155,Retail,20-05-2018,3063
3125,Binita,8021264224,Enterprise,07-02-2018,4942
3126,Binita,6833862228,Enterprise,12-02-2016,4720
3127,Shalini,8924716172,Corporate,26-07-2019,820
3128,Prerna,7400712556,Corporate,14-04-2017,778
3129,Yamini,6159458959,Online,13-05-2012,1173
3130,Pinky,7441508437,Retail,30-10-2020,645
3131,Lakhan,9798046069,Online,27-11-2011,3585
3132,Hitesh,9844225132,Enterprise,03-03-2019,1160
3133,Lakhan,8389064246,Online,03-09-2015,396
3134,Urvashi,8171869914,Wholesale,20-11-2013,725
3135,Nandita,6906560788,Retail,19-03-2023,4063
3136,Damini,9862699682,Online,06-05-2011,2248
3137,Ramesh,7257438813,Online,27-05-2022,4141
3138,Zeenat,6192781306,Online,20-02-2020,819
3139,Chandan,7841920520,Corporate,30-08-2010,3738
3140,Barkha,6773804305,Retail,27-08-2015,1125
3141,Naveen,8919272490,Enterprise,15-10-2021,983
3142,Farida,9530784193,Corporate,22-05-2021,4360
3143,Zoya,7257470410,Retail,19-01-2012,1852
3144,Xander,8630418826,Wholesale,02-02-2025,3289
3145,Yash,6424206643,Online,30-10-2018,153
3146,Qureshi,8862812417,Corporate,28-08-2023,1727
3147,Jagdish,7420389800,Corporate,25-04-2015,772
3148,Vinod,9749872079,Online,11-02-2024,1282
3149,Juhi,8265714745,Enterprise,13-11-2023,1061
3150,Wali,6221048439,Corporate,20-03-2020,3887
3151,Leela,6343516930,Online,13-04-2014,2284
3152,Juhi,6182410086,Enterprise,19-09-2021,4359
3153,Indira,8702306945,Online,12-06-2014,3703
3154,Chitra,8661846229,Wholesale,21-05-2016,568
3155,Vinod,8999959232,Corporate,31-08-2012,1139
3156,Lalita,7647124741,Online,31-07-2013,1009
3157,Vinod,8585863460,Corporate,19-11-2022,2735
3158,Chitra,8243376258,Wholesale,10-08-2016,968
3159,Falguni,7203895770,Retail,31-07-2020,2804
3160,Hema,7982344283,Wholesale,03-03-2024,801
3161,Barkha,9090533238,Wholesale,18-03-2013,1488
3162,Anupam,7275894748,Online,19-04-2022,2615
3163,Xavier,6876793724,Online,10-01-2014,1293
3164,Nausheen,7313331823,Online,11-02-2025,4393
3165,Hemant,9020208873,Online,06-10-2015,3805
3166,Lalita,9717820979,Corporate,09-10-2024,3306
3167,Wasim,6724283182,Wholesale,08-07-2022,1197
3168,Mohan,6763563372,Wholesale,14-07-2022,3980
3169,Tarun,7606963844,Enterprise,02-09-2013,630
3170,Lalit,8469652184,Corporate,28-08-2016,2110
3171,Barkha,7243912234,Online,06-08-2015,2215
3172,Barkha,9125160852,Online,19-10-2014,1386
3173,Darshan,8136131663,Enterprise,22-09-2011,2247
3174,Bhavna,6023507471,Enterprise,26-07-2021,2440
3175,Geeta,6694753350,Online,04-03-2023,2152
3176,Darshan,6181569612,Online,27-01-2025,2634
3177,Esha,6472477020,Wholesale,01-01-2020,684
3178,Manisha,9284333169,Retail,29-04-2019,4203
3179,Farida,7110242126,Retail,03-11-2018,689
3180,Pradeep,6619915360,Corporate,30-06-2014,2290
3181,Lakhan,9814565212,Retail,01-05-2015,1228
3182,Poonam,7131766847,Wholesale,31-05-2018,755
3183,Nandita,8245622482,Online,07-04-2010,1933
3184,Yamini,7094831587,Corporate,09-10-2010,1160
3185,Leela,8829273319,Corporate,15-09-2019,2383
3186,Jatin,6600895677,Corporate,11-02-2020,23
3187,Damini,9395076202,Corporate,30-10-2025,2277
3188,Faizal,9107042365,Online,21-05-2022,2814
3189,Sundar,8873465594,Corporate,22-09-2013,26
3190,Gunjan,7539198202,Online,01-06-2017,2533
3191,Lalita,8196525310,Retail,10-11-2015,1841
3192,Urvashi,9190364116,Enterprise,22-01-2017,3075
3193,Chiranjiv,6585680863,Wholesale,24-06-2022,1152
3194,Lakhan,6935600067,Enterprise,15-10-2015,4393
3195,Lalita,6357949514,Enterprise,12-03-2020,3771
3196,Yamini,6849654324,Wholesale,25-01-2022,3969
3197,Lakhan,8488863236,Corporate,12-04-2018,449
3198,Wasim,7587690575,Wholesale,29-03-2022,2178
3199,Prerna,8234953038,Corporate,07-08-2024,1342
3200,Jatin,6633719720,Enterprise,26-04-2011,1931
3201,Prerna,6193497176,Corporate,13-12-2011,2686
3202,Bhavna,8903653665,Corporate,27-07-2012,134
3203,Girish,8785359842,Online,17-11-2019,2090
3204,Faizal,9439199342,Retail,17-08-2014,2113
3205,Manisha,9969673739,Wholesale,04-05-2019,3303
3206,Hemant,7888690658,Enterprise,18-06-2018,1022
3207,Omkar,9955191601,Retail,23-07-2018,4053
3208,Lakhan,6860132436,Online,20-08-2017,2895
3209,Chiranjiv,8876954732,Corporate,30-09-2017,2580
3210,Raghav,6373133289,Retail,14-11-2023,2708
3211,Waseem,9185461645,Wholesale,23-02-2020,2493
3212,Chitra,6130828930,Enterprise,06-05-2021,2361
3213,Juhi,6919360969,Corporate,03-11-2025,4946
3214,Nausheen,7372271712,Corporate,23-05-2019,143
3215,Rituja,9612408186,Wholesale,07-10-2013,400
3216,Manisha,7158910890,Wholesale,26-06-2022,3864
3217,Jagdish,7527490232,Corporate,11-05-2010,4784
3218,Jagdish,9742683917,Online,08-01-2019,2182
3219,Ramesh,7593993619,Online,17-09-2019,2844
3220,Uma,7971343223,Retail,27-11-2021,3134
3221,Kanika,9302312601,Enterprise,10-06-2025,3420
3222,Pradeep,7063979125,Retail,28-08-2011,3665
3223,Bharti,9423374850,Retail,18-01-2019,1907
3224,Leela,6377130217,Online,04-03-2010,1021
3225,Ekta,9666061714,Enterprise,01-10-2018,3064
3226,Usha,7858033779,Corporate,25-05-2011,2380
3227,Lalita,7141951802,Enterprise,22-01-2010,1516
3228,Farida,9777038354,Corporate,14-05-2021,4593
3229,Qadir,8018938985,Enterprise,27-06-2022,1937
3230,Vinod,6347048230,Enterprise,31-12-2014,4278
3231,Yash,7841695775,Wholesale,02-02-2021,2547
3232,Ramesh,8588160713,Retail,27-07-2025,2019
3233,Chitra,9667201292,Retail,03-06-2013,4134
3234,Nikhil,8190190240,Enterprise,31-08-2021,3485
3235,Ashok,8330537248,Online,25-08-2012,4452
3236,Nausheen,6580723405,Enterprise,12-01-2017,4544
3237,Upendra,7363451647,Online,13-09-2015,4875
3238,Firoz,8820148204,Retail,08-06-2018,790
3239,Vikasini,9436483668,Retail,29-12-2012,3883
3240,Govind,7113994949,Enterprise,25-07-2019,2089
3241,Ipsita,8579292477,Online,06-08-2025,3648
3242,Geeta,8995275299,Corporate,25-03-2023,4919
3243,Tara,6902773254,Enterprise,30-07-2010,3526
3244,Kanika,9754201487,Corporate,26-01-2011,19
3245,Juhi,8177197334,Retail,15-04-2015,4129
3246,Yash,6913250017,Online,07-02-2011,176
3247,Wasim,8410676254,Wholesale,22-02-2018,2781
3248,Lalita,7664109106,Corporate,20-10-2021,765
3249,Usha,9769041672,Corporate,22-06-2019,4849
3250,Yash,6919498920,Retail,02-09-2011,1248
3251,Charu,7740065815,Retail,17-09-2018,3095
3252,Harpreet,8655255268,Enterprise,07-03-2017,2552
3253,Binita,7172977666,Enterprise,03-11-2011,626
3254,Waseem,6073406336,Enterprise,24-08-2024,1303
3255,Rituparna,9239102720,Enterprise,14-05-2011,1869
3256,Sarita,8723809097,Enterprise,29-05-2017,1727
3257,Ashok,8960951622,Online,29-01-2015,4356
3258,Mehul,9287617744,Retail,06-08-2016,1662
3259,Naveen,8055903138,Retail,23-07-2012,1190
3260,Sunita,7005258713,Retail,06-03-2020,3227
3261,Vikasini,9966648849,Retail,29-07-2011,3964
3262,Prerna,9779550124,Retail,12-05-2010,4959
3263,Abhishek,6224292625,Online,02-06-2019,4567
3264,Mohan,9042646398,Enterprise,06-09-2011,1874
3265,Kamla,6110874954,Online,09-03-2024,1685
3266,Lalita,9005162156,Online,27-04-2015,4018
3267,Pinky,6332803044,Enterprise,08-01-2016,1484
3268,Faizal,7390666984,Enterprise,18-12-2011,4787
3269,Pradeep,9406525402,Wholesale,24-06-2017,1083
3270,Varsha,6439079016,Online,31-12-2023,4672
3271,Gunjan,6957505539,Enterprise,24-03-2023,399
3272,Kamla,6291800844,Enterprise,18-03-2023,2118
3273,Binita,9618185809,Retail,21-12-2015,3423
3274,Rituparna,6875687214,Online,10-03-2019,23
3275,Hemant,6679804458,Enterprise,05-02-2022,4565
3276,Kamla,7962388413,Wholesale,02-03-2016,960
3277,Yash,7104469531,Retail,25-11-2015,1808
3278,Wasim,6108887655,Enterprise,27-11-2023,884
3279,Kusum,6985134270,Online,04-02-2021,3600
3280,Waseem,6171989452,Enterprise,28-08-2022,547
3281,Urvashi,6645965186,Corporate,29-11-2017,4684
3282,Chiranjiv,9949311659,Corporate,22-06-2011,401
3283,Harpreet,9954992877,Wholesale,23-12-2016,3915
3284,Hema,9344020405,Enterprise,02-01-2012,1721
3285,Kanika,9717977048,Retail,06-05-2011,3651
3286,Juhi,6883510005,Wholesale,10-07-2011,4458
3287,Raghav,9494966379,Corporate,24-05-2011,2180
3288,Lalit,8481462591,Retail,19-05-2011,3583
3289,Lalit,7789738818,Online,01-03-2018,699
3290,Kamla,6897086538,Online,25-04-2025,3158
3291,Nikhil,7444332050,Enterprise,11-04-2011,1026
3292,Ipsita,9010430288,Online,22-05-2023,4480
3293,Xander,7237866965,Retail,13-03-2012,4861
3294,Kamla,6688059444,Enterprise,07-07-2025,2040
3295,Yamini,8973164108,Corporate,14-01-2013,1152
3296,Xenia,8978177278,Wholesale,11-08-2020,1038
3297,Gunjan,9134144925,Corporate,13-02-2014,3037
3298,Indu,9272968659,Corporate,08-05-2018,4822
3299,Kusum,8463046290,Enterprise,19-10-2013,4709
3300,Govind,7391101756,Retail,14-05-2010,1836
3301,Xavier,9316264648,Corporate,18-12-2015,787
3302,Aditya,9441712466,Retail,10-04-2023,1818
3303,Lakhan,7105364720,Corporate,26-08-2011,2314
3304,Yash,9242444184,Online,07-08-2014,4712
3305,Yash,6673052350,Retail,26-10-2019,2598
3306,Qadir,7562273785,Enterprise,30-11-2022,4547
3307,Eklavya,6932469704,Enterprise,19-11-2012,3072
3308,Lakhan,8506581795,Wholesale,13-09-2016,4138
3309,Chiranjiv,7503656941,Retail,12-07-2013,1641
3310,Xenia,9485836223,Corporate,25-01-2014,923
3311,Kanika,8249040983,Retail,11-11-2017,1763
3312,Faizal,7358934903,Wholesale,06-04-2024,4114
3313,Aditya,8224337879,Corporate,03-04-2013,2684
3314,Jagdish,6415250614,Enterprise,12-11-2017,751
3315,Barkha,8006128650,Enterprise,07-03-2015,405
3316,Kusum,8716441017,Wholesale,14-02-2019,4010
3317,Ovais,7850276364,Enterprise,17-01-2018,1841
3318,Anupam,6685667975,Corporate,23-09-2013,220
3319,Eram,9148921774,Wholesale,30-05-2020,4129
3320,Wali,7196330405,Online,29-01-2021,3107
3321,Qadir,9810102746,Corporate,14-05-2016,195
